epoch,train_error,test_error
1,0.7170272469520569,0.5953999757766724
2,0.7046274542808533,0.6259999871253967
3,0.5154848098754883,0.49799999594688416
4,0.3989383280277252,0.358599990606308
5,0.3185496926307678,0.30079999566078186
6,0.2744791805744171,0.2465999871492386
7,0.23381410539150238,0.21939998865127563
8,0.2080528885126114,0.2141999900341034
9,0.19316907227039337,0.19869999587535858
10,0.17692308127880096,0.19059999287128448
11,0.16606570780277252,0.18789999186992645
12,0.15795272588729858,0.1613999903202057
13,0.14865785837173462,0.16779999434947968
14,0.14050480723381042,0.17289999127388
15,0.13557693362236023,0.1665000021457672
16,0.1298677921295166,0.16519999504089355
17,0.12461939454078674,0.14059999585151672
18,0.11925080418586731,0.14880000054836273
19,0.1152644231915474,0.1492999941110611
20,0.11292067915201187,0.17970000207424164
21,0.11009615659713745,0.1614999920129776
22,0.10492789000272751,0.1574999988079071
23,0.10254407674074173,0.1348000019788742
24,0.10206330567598343,0.1589999943971634
25,0.0950520858168602,0.14389999210834503
26,0.09515224397182465,0.17880000174045563
27,0.09487179666757584,0.14669999480247498
28,0.09156651049852371,0.1356000006198883
29,0.09050481021404266,0.12150000035762787
30,0.08836138248443604,0.14949999749660492
31,0.0868990421295166,0.13529999554157257
32,0.08427484333515167,0.12600000202655792
33,0.08503606170415878,0.1347000002861023
34,0.08577724546194077,0.12239999324083328
35,0.08239182829856873,0.15529999136924744
36,0.0794270858168602,0.15489999949932098
37,0.07876602560281754,0.12469999492168427
38,0.07742387801408768,0.13740000128746033
39,0.0733974352478981,0.12289999425411224
40,0.07574118673801422,0.1356000006198883
41,0.0730568915605545,0.12269999831914902
42,0.07506009936332703,0.11869999766349792
43,0.07441907376050949,0.1225999966263771
44,0.07383814454078674,0.11939999461174011
45,0.07169471681118011,0.12269999831914902
46,0.06939102709293365,0.10679999738931656
47,0.06806891411542892,0.15139999985694885
48,0.067027248442173,0.15629999339580536
49,0.07197516411542892,0.12309999763965607
50,0.06586539000272751,0.12409999966621399
51,0.06682692468166351,0.11089999973773956
52,0.06720753759145737,0.1348000019788742
53,0.06556490808725357,0.11079999804496765
54,0.06532452255487442,0.11539999395608902
55,0.0636618584394455,0.14729999005794525
56,0.06260016560554504,0.12039999663829803
57,0.06562500447034836,0.11979999393224716
58,0.06578525900840759,0.1396999955177307
59,0.062359776347875595,0.12619999051094055
60,0.06386218219995499,0.15399999916553497
61,0.06384214758872986,0.12929999828338623
62,0.060236379504203796,0.12520000338554382
63,0.05853365734219551,0.11309999972581863
64,0.06109775975346565,0.11639999598264694
65,0.06083734333515167,0.12099999934434891
66,0.05885417014360428,0.11270000040531158
67,0.059214744716882706,0.11669999361038208
68,0.06047676503658295,0.11079999804496765
69,0.05875400826334953,0.11759999394416809
70,0.0564703531563282,0.1046999990940094
71,0.0587339773774147,0.10349999368190765
72,0.05775240436196327,0.10819999873638153
73,0.05749198794364929,0.11469999700784683
74,0.058453526347875595,0.12479999661445618
75,0.056590545922517776,0.1119999960064888
76,0.05693109333515167,0.12639999389648438
77,0.055568911135196686,0.11180000007152557
78,0.05514824017882347,0.1274999976158142
79,0.05785256624221802,0.12639999389648438
80,0.05518830195069313,0.11569999903440475
81,0.054026443511247635,0.10639999806880951
82,0.05518830195069313,0.1087999939918518
83,0.027163462713360786,0.07069999724626541
84,0.016205929219722748,0.06939999759197235
85,0.012680288404226303,0.06700000166893005
86,0.011478365398943424,0.06629999727010727
87,0.008774038404226303,0.06669999659061432
88,0.008133012801408768,0.06269999593496323
89,0.0072516025975346565,0.06399999558925629
90,0.006430288776755333,0.06309999525547028
91,0.00552884628996253,0.0625
92,0.005028044804930687,0.06209999695420265
93,0.004907852504402399,0.06520000100135803
94,0.004326923284679651,0.0625
95,0.004326923284679651,0.06300000101327896
96,0.004527243785560131,0.0625
97,0.0035056089982390404,0.06199999898672104
98,0.0035657051485031843,0.06469999998807907
99,0.002964743645861745,0.0632999986410141
100,0.002664262894541025,0.06430000066757202
101,0.0030849359463900328,0.06509999930858612
102,0.0020032052416354418,0.06459999829530716
103,0.0021434295922517776,0.06439999490976334
104,0.0025440705940127373,0.0632999986410141
105,0.001883012824691832,0.06350000202655792
106,0.001883012824691832,0.06260000169277191
107,0.0016025641234591603,0.06119999662041664
108,0.0017628205241635442,0.0608999989926815
109,0.0022836539428681135,0.06419999897480011
110,0.0013621795224025846,0.06399999558925629
111,0.0015024038730189204,0.06340000033378601
112,0.0016426282236352563,0.062199998646974564
113,0.0011818910716101527,0.0625
114,0.0014823718229308724,0.06350000202655792
115,0.0013421474723145366,0.06289999932050705
116,0.0011017628712579608,0.06030000001192093
117,0.0010216346709057689,0.06269999593496323
118,0.0016426282236352563,0.06260000169277191
119,0.0014423077227547765,0.06289999932050705
120,0.0008012820617295802,0.06379999965429306
121,0.0010616987710818648,0.0625
122,0.0011618590215221047,0.06159999966621399
123,0.0008814102620817721,0.06159999966621399
124,0.0008413461619056761,0.06039999797940254
125,0.0010616987710818648,0.062199998646974564
126,0.0007011218112893403,0.06209999695420265
127,0.0006209936109371483,0.061400000005960464
128,0.0007612179615534842,0.06159999966621399
129,0.0008413461619056761,0.060999996960163116
130,0.0005608974606730044,0.06069999933242798
131,0.00042067308095283806,0.060099996626377106
132,0.0005208333604969084,0.06030000001192093
133,0.0006009615608491004,0.05959999933838844
134,0.0006209936109371483,0.06079999729990959
135,0.0006810897612012923,0.060499999672174454
136,0.00042067308095283806,0.06059999763965607
137,0.000460737181128934,0.061400000005960464
138,0.00048076926032081246,0.06119999662041664
139,0.0003806089807767421,0.0608999989926815
140,0.0005809295107610524,0.05979999899864197
141,0.0006610577111132443,0.06019999831914902
142,0.0005608974606730044,0.06030000001192093
143,0.0006009615608491004,0.06030000001192093
144,0.0005608974606730044,0.05989999696612358
145,0.0005809295107610524,0.05989999696612358
146,0.0005208333604969084,0.05979999899864197
147,0.00032051283051259816,0.05929999798536301
148,0.00044070513104088604,0.05959999933838844
149,0.0006009615608491004,0.060099996626377106
150,0.00044070513104088604,0.05939999967813492
151,0.00032051283051259816,0.05900000035762787
152,0.0003605769306886941,0.05929999798536301
153,0.000460737181128934,0.06059999763965607
154,0.00034054488060064614,0.06069999933242798
155,0.0003806089807767421,0.05999999865889549
156,0.00042067308095283806,0.05920000001788139
157,0.0005608974606730044,0.060499999672174454
158,0.0002604166802484542,0.05989999696612358
159,0.00044070513104088604,0.05959999933838844
160,0.0004006410308647901,0.06039999797940254
161,0.0003605769306886941,0.06019999831914902
162,0.00032051283051259816,0.06069999933242798
163,0.00044070513104088604,0.06119999662041664
164,0.0003806089807767421,0.06039999797940254
